placekey,year,month,home_cbg,visitors
222-222@8gd-kdb-7kf,2019,5,130510105022,4
222-222@8gd-kdb-7kf,2019,5,220570214003,4
222-222@8gd-kdb-7kf,2019,5,450350105031,4
222-222@8gd-kdb-7kf,2019,5,450130103001,4
222-222@8gd-kdb-7kf,2019,5,450299704022,4
222-222@8gd-kdb-7kf,2019,5,450059704001,4
222-222@8gd-kdb-7kf,2019,5,130890212111,4
222-222@8gd-kdb-7kf,2019,5,450539501004,4
222-222@8gd-kdb-7kf,2019,5,450130021031,4
222-222@8gd-kdb-7kf,2019,5,371190030151,4
222-222@8gd-kdb-7kf,2019,5,131030303031,4
222-222@8gd-kdb-7kf,2019,5,130510108012,4
222-222@8gd-kdb-7kf,2019,5,450130007003,4
222-222@8gd-kdb-7kf,2019,5,130311103003,4
222-222@8gd-kdb-7kf,2019,5,450130108002,4
222-222@8gd-kdb-7kf,2019,5,518100418021,4
222-222@8gd-kdb-7kf,2019,5,370499613011,4
222-222@8gd-kdb-7kf,2019,5,370499613032,4
222-222@8gd-kdb-7kf,2019,5,120570135033,4
222-222@8gd-kdb-7kf,2019,5,450750109006,4
222-222@8gd-kdb-7kf,2019,5,450130021081,4
222-222@8gd-kdb-7kf,2019,5,130510115001,4
222-222@8gd-kdb-7kf,2019,5,370810128041,4
222-222@8gd-kdb-7kf,2019,5,450130021051,4
222-222@8gd-kdb-7kf,2019,5,450130103002,4
222-222@8gd-kdb-7kf,2019,5,450099603001,4
222-222@8gd-kdb-7kf,2019,5,130510043001,4
222-222@8gd-kdb-7kf,2019,5,450299708002,4
222-222@8gd-kdb-7kf,2019,5,450499202003,4
222-222@8gd-kdb-7kf,2019,5,450450024042,4
222-222@8gd-kdb-7kf,2019,5,131030302022,4
222-222@8gd-kdb-7kf,2019,5,450499205001,4
222-222@8gd-kdb-7kf,2019,5,120610501003,4
222-222@8gd-kdb-7kf,2019,5,450539503003,4
222-222@8gd-kdb-7kf,2019,5,130771706024,4
222-222@8gd-kdb-7kf,2019,5,450130021042,4
222-222@8gd-kdb-7kf,2019,5,450299703004,4
222-222@8gd-kdb-7kf,2019,5,131210098021,4
222-222@8gd-kdb-7kf,2019,5,450130004001,4
222-222@8gd-kdb-7kf,2019,5,450130021052,4
222-222@8gd-kdb-7kf,2019,5,450130010001,4
222-222@8gd-kdb-7kf,2019,5,131210101133,4
222-222@8gd-kdb-7kf,2019,5,371190058301,4
222-222@8gd-kdb-7kf,2019,5,450130022011,4
222-222@8gd-kdb-7kf,2019,5,450539502021,4
222-222@8gd-kdb-7kf,2019,5,450630206013,4
222-222@8gd-kdb-7kf,2019,5,450499201003,4
222-222@8gd-kdb-7kf,2019,5,450539503004,4
222-222@8gd-kdb-7kf,2019,5,450299704013,4
222-222@8gd-kdb-7kf,2019,5,450070112011,4
222-222@8gd-kdb-7kf,2019,5,450130021062,4
222-222@8gd-kdb-7kf,2019,5,450539501003,4
222-222@8gd-kdb-7kf,2019,5,450499201001,4
222-222@8gd-kdb-7kf,2019,5,390852018002,4
222-222@8gd-kdb-7kf,2019,5,450439205041,4
222-222@8gd-kdb-7kf,2019,5,450130021073,5
222-222@8gd-kdb-7kf,2019,5,391730206021,5
222-222@8gd-kdb-7kf,2019,5,450130011013,5
222-222@8gd-kdb-7kf,2019,5,131839702002,5
222-222@8gd-kdb-7kf,2019,5,450130021021,6
222-222@8gd-kdb-7kf,2019,5,450130009012,6
222-222@8gd-kdb-7kf,2019,5,450499204001,6
222-222@8gd-kdb-7kf,2019,5,450130021083,6
222-222@8gd-kdb-7kf,2019,5,450130001002,6
222-222@8gd-kdb-7kf,2019,5,450499202005,7
222-222@8gd-kdb-7kf,2019,5,450130003001,7
222-222@8gd-kdb-7kf,2019,5,450130007002,8
222-222@8gd-kdb-7kf,2019,5,450499204002,8
222-222@8gd-kdb-7kf,2019,5,131030302021,9
222-222@8gd-kdb-7kf,2019,5,450130001003,9
222-222@8gd-kdb-7kf,2019,5,450130011011,9
222-222@8gd-kdb-7kf,2019,5,450539501001,9
222-222@8gd-kdb-7kf,2019,5,450130006001,9
222-222@8gd-kdb-7kf,2019,5,450130005012,9
222-222@8gd-kdb-7kf,2019,5,450539502023,9
222-222@8gd-kdb-7kf,2019,5,450130007005,9
222-222@8gd-kdb-7kf,2019,5,450130012001,9
222-222@8gd-kdb-7kf,2019,5,450499203001,9
222-222@8gd-kdb-7kf,2019,5,450130011023,10
222-222@8gd-kdb-7kf,2019,5,450130003003,10
222-222@8gd-kdb-7kf,2019,5,450130021061,10
222-222@8gd-kdb-7kf,2019,5,450130010002,10
222-222@8gd-kdb-7kf,2019,5,450539502022,10
222-222@8gd-kdb-7kf,2019,5,450130008003,11
222-222@8gd-kdb-7kf,2019,5,450130005032,11
222-222@8gd-kdb-7kf,2019,5,450130002002,11
222-222@8gd-kdb-7kf,2019,5,450130001001,12
222-222@8gd-kdb-7kf,2019,5,450499203002,12
222-222@8gd-kdb-7kf,2019,5,450130003002,12
222-222@8gd-kdb-7kf,2019,5,450130008001,12
222-222@8gd-kdb-7kf,2019,5,450130008002,13
222-222@8gd-kdb-7kf,2019,5,450130021041,13
222-222@8gd-kdb-7kf,2019,5,450130022021,13
222-222@8gd-kdb-7kf,2019,5,450130011022,14
222-222@8gd-kdb-7kf,2019,5,450130021032,14
222-222@8gd-kdb-7kf,2019,5,450130011012,14
222-222@8gd-kdb-7kf,2019,5,450130006002,15
222-222@8gd-kdb-7kf,2019,5,450130009031,16
222-222@8gd-kdb-7kf,2019,5,450130007001,16
222-222@8gd-kdb-7kf,2019,5,450539502012,16
222-222@8gd-kdb-7kf,2019,5,450130005022,18
222-222@8gd-kdb-7kf,2019,5,450130007006,18
222-222@8gd-kdb-7kf,2019,5,450130005033,18
222-222@8gd-kdb-7kf,2019,5,450130005031,24
222-222@8gd-kdb-7kf,2019,5,450130002001,24
222-222@8gd-kdb-7kf,2019,5,450130002003,25
222-222@8gd-kdb-7kf,2019,5,450130011021,25
222-222@8gd-kdb-7kf,2019,5,450130005013,27
222-222@8gd-kdb-7kf,2019,5,450130009023,27
222-222@8gd-kdb-7kf,2019,5,450130005011,28
222-222@8gd-kdb-7kf,2019,5,450130008004,29
222-222@8gd-kdb-7kf,2019,5,450130009011,30
222-222@8gd-kdb-7kf,2019,5,450130009022,34
222-222@8gd-kdb-7kf,2019,5,450130009021,38
222-222@8gd-kdb-7kf,2019,5,450130005021,38
222-222@8gd-kdb-7kf,2019,5,450130007004,39
222-222@8gd-kdb-7kf,2019,6,450499202004,4
222-222@8gd-kdb-7kf,2019,6,132971107001,4
222-222@8gd-kdb-7kf,2019,6,450190020053,4
222-222@8gd-kdb-7kf,2019,6,130510111092,4
222-222@8gd-kdb-7kf,2019,6,450130021063,4
222-222@8gd-kdb-7kf,2019,6,450499205001,4
222-222@8gd-kdb-7kf,2019,6,450539503002,4
222-222@8gd-kdb-7kf,2019,6,450130104001,4
222-222@8gd-kdb-7kf,2019,6,450570111002,4
222-222@8gd-kdb-7kf,2019,6,360610007001,4
222-222@8gd-kdb-7kf,2019,6,450299703003,4
222-222@8gd-kdb-7kf,2019,6,450499201001,4
222-222@8gd-kdb-7kf,2019,6,450539502024,4
222-222@8gd-kdb-7kf,2019,6,130510106013,4
222-222@8gd-kdb-7kf,2019,6,450299704022,4
222-222@8gd-kdb-7kf,2019,6,131719701003,4
222-222@8gd-kdb-7kf,2019,6,450499201002,4
222-222@8gd-kdb-7kf,2019,6,450130022022,4
222-222@8gd-kdb-7kf,2019,6,450130021021,4
222-222@8gd-kdb-7kf,2019,6,450130107002,4
222-222@8gd-kdb-7kf,2019,6,130299203063,4
222-222@8gd-kdb-7kf,2019,6,450130007003,4
222-222@8gd-kdb-7kf,2019,6,450130022012,4
222-222@8gd-kdb-7kf,2019,6,450130009012,4
222-222@8gd-kdb-7kf,2019,6,450130021051,4
222-222@8gd-kdb-7kf,2019,6,450539502011,4
222-222@8gd-kdb-7kf,2019,6,450059703001,4
222-222@8gd-kdb-7kf,2019,6,450130021071,4
222-222@8gd-kdb-7kf,2019,6,130730304022,4
222-222@8gd-kdb-7kf,2019,6,450130021062,4
222-222@8gd-kdb-7kf,2019,6,450130021031,4
222-222@8gd-kdb-7kf,2019,6,450499204003,4
222-222@8gd-kdb-7kf,2019,6,450130021082,4
222-222@8gd-kdb-7kf,2019,6,371190058321,4
222-222@8gd-kdb-7kf,2019,6,132519704003,4
222-222@8gd-kdb-7kf,2019,6,450299703002,4
222-222@8gd-kdb-7kf,2019,6,450150207141,4
222-222@8gd-kdb-7kf,2019,6,181559657001,4
222-222@8gd-kdb-7kf,2019,6,131030302032,4
222-222@8gd-kdb-7kf,2019,6,370939703002,4
222-222@8gd-kdb-7kf,2019,6,132450109053,4
222-222@8gd-kdb-7kf,2019,6,131030303043,4
222-222@8gd-kdb-7kf,2019,6,390610205053,4
222-222@8gd-kdb-7kf,2019,6,120090610013,4
222-222@8gd-kdb-7kf,2019,6,131790105021,4
222-222@8gd-kdb-7kf,2019,6,450130103002,4
222-222@8gd-kdb-7kf,2019,6,450130101001,4
222-222@8gd-kdb-7kf,2019,6,450130021083,4
222-222@8gd-kdb-7kf,2019,6,450499202003,4
222-222@8gd-kdb-7kf,2019,6,450539501004,4
222-222@8gd-kdb-7kf,2019,6,450190016002,4
222-222@8gd-kdb-7kf,2019,6,060372364003,4
222-222@8gd-kdb-7kf,2019,6,450499204001,4
222-222@8gd-kdb-7kf,2019,6,450830219024,4
222-222@8gd-kdb-7kf,2019,6,130510043001,4
222-222@8gd-kdb-7kf,2019,6,450130021041,5
222-222@8gd-kdb-7kf,2019,6,450130108001,5
222-222@8gd-kdb-7kf,2019,6,450499203001,5
222-222@8gd-kdb-7kf,2019,6,450130021042,5
222-222@8gd-kdb-7kf,2019,6,450499202005,5
222-222@8gd-kdb-7kf,2019,6,450130011023,5
222-222@8gd-kdb-7kf,2019,6,371070110011,5
222-222@8gd-kdb-7kf,2019,6,130510105022,5
222-222@8gd-kdb-7kf,2019,6,450130010002,5
222-222@8gd-kdb-7kf,2019,6,371190015073,5
222-222@8gd-kdb-7kf,2019,6,450130021032,5
222-222@8gd-kdb-7kf,2019,6,450130006001,6
222-222@8gd-kdb-7kf,2019,6,450130001002,6
222-222@8gd-kdb-7kf,2019,6,131030303031,6
222-222@8gd-kdb-7kf,2019,6,450130010001,6
222-222@8gd-kdb-7kf,2019,6,450130021053,7
222-222@8gd-kdb-7kf,2019,6,450130012001,7
222-222@8gd-kdb-7kf,2019,6,450130005012,7
222-222@8gd-kdb-7kf,2019,6,450499203002,7
222-222@8gd-kdb-7kf,2019,6,450539502022,7
222-222@8gd-kdb-7kf,2019,6,450539502023,8
222-222@8gd-kdb-7kf,2019,6,450130011022,8
222-222@8gd-kdb-7kf,2019,6,450130006002,8
222-222@8gd-kdb-7kf,2019,6,450539501001,9
222-222@8gd-kdb-7kf,2019,6,450130002002,9
222-222@8gd-kdb-7kf,2019,6,450130001003,9
222-222@8gd-kdb-7kf,2019,6,450130011013,9
222-222@8gd-kdb-7kf,2019,6,450130022021,9
222-222@8gd-kdb-7kf,2019,6,450130003003,9
222-222@8gd-kdb-7kf,2019,6,450130001001,9
222-222@8gd-kdb-7kf,2019,6,450130005032,10
222-222@8gd-kdb-7kf,2019,6,450130007005,10
222-222@8gd-kdb-7kf,2019,6,450130003001,10
222-222@8gd-kdb-7kf,2019,6,450130003002,10
222-222@8gd-kdb-7kf,2019,6,450130011011,10
222-222@8gd-kdb-7kf,2019,6,450130008003,11
222-222@8gd-kdb-7kf,2019,6,450130005022,11
222-222@8gd-kdb-7kf,2019,6,450499204002,11
222-222@8gd-kdb-7kf,2019,6,450130011012,12
222-222@8gd-kdb-7kf,2019,6,450130007001,14
222-222@8gd-kdb-7kf,2019,6,450130005031,16
222-222@8gd-kdb-7kf,2019,6,450130008001,16
222-222@8gd-kdb-7kf,2019,6,450130002003,18
222-222@8gd-kdb-7kf,2019,6,450130009023,19
222-222@8gd-kdb-7kf,2019,6,450130011021,20
222-222@8gd-kdb-7kf,2019,6,450130008002,20
222-222@8gd-kdb-7kf,2019,6,450130002001,21
222-222@8gd-kdb-7kf,2019,6,450130008004,21
222-222@8gd-kdb-7kf,2019,6,450539502012,23
222-222@8gd-kdb-7kf,2019,6,450130009031,23
222-222@8gd-kdb-7kf,2019,6,450130005033,25
222-222@8gd-kdb-7kf,2019,6,450130007006,25
222-222@8gd-kdb-7kf,2019,6,450130005013,27
222-222@8gd-kdb-7kf,2019,6,450130005011,28
222-222@8gd-kdb-7kf,2019,6,450130009011,33
222-222@8gd-kdb-7kf,2019,6,450130009022,39
222-222@8gd-kdb-7kf,2019,6,450130005021,40
222-222@8gd-kdb-7kf,2019,6,450130007004,41
222-222@8gd-kdb-7kf,2019,6,450130009021,42
222-222@8gd-kdb-7kf,2019,7,450499202001,4
222-222@8gd-kdb-7kf,2019,7,450539501002,4
222-222@8gd-kdb-7kf,2019,7,450130012001,4
222-222@8gd-kdb-7kf,2019,7,450130003001,4
222-222@8gd-kdb-7kf,2019,7,130510106014,4
222-222@8gd-kdb-7kf,2019,7,371190001003,4
222-222@8gd-kdb-7kf,2019,7,450630210251,4
222-222@8gd-kdb-7kf,2019,7,450130022012,4
222-222@8gd-kdb-7kf,2019,7,450499202002,4
222-222@8gd-kdb-7kf,2019,7,450819604003,4
222-222@8gd-kdb-7kf,2019,7,450539501003,4
222-222@8gd-kdb-7kf,2019,7,450130108001,4
222-222@8gd-kdb-7kf,2019,7,450130001001,4
222-222@8gd-kdb-7kf,2019,7,120950149041,4
222-222@8gd-kdb-7kf,2019,7,450130021083,4
222-222@8gd-kdb-7kf,2019,7,450350104003,4
222-222@8gd-kdb-7kf,2019,7,450499202004,4
222-222@8gd-kdb-7kf,2019,7,450499202003,4
222-222@8gd-kdb-7kf,2019,7,450499201001,4
222-222@8gd-kdb-7kf,2019,7,450030202001,4
222-222@8gd-kdb-7kf,2019,7,450299708002,4
222-222@8gd-kdb-7kf,2019,7,450299705004,4
222-222@8gd-kdb-7kf,2019,7,450750116001,4
222-222@8gd-kdb-7kf,2019,7,132190305001,4
222-222@8gd-kdb-7kf,2019,7,450499204003,4
222-222@8gd-kdb-7kf,2019,7,450030205001,4
222-222@8gd-kdb-7kf,2019,7,450299704013,4
222-222@8gd-kdb-7kf,2019,7,450130011011,4
222-222@8gd-kdb-7kf,2019,7,450130010002,4
222-222@8gd-kdb-7kf,2019,7,450130021081,4
222-222@8gd-kdb-7kf,2019,7,131350507243,4
222-222@8gd-kdb-7kf,2019,7,450499201002,4
222-222@8gd-kdb-7kf,2019,7,450539501004,4
222-222@8gd-kdb-7kf,2019,7,450479704004,4
222-222@8gd-kdb-7kf,2019,7,130179604003,4
222-222@8gd-kdb-7kf,2019,7,450130021031,4
222-222@8gd-kdb-7kf,2019,7,450499204001,4
222-222@8gd-kdb-7kf,2019,7,450130108002,4
222-222@8gd-kdb-7kf,2019,7,010730047022,4
222-222@8gd-kdb-7kf,2019,7,450299703004,4
222-222@8gd-kdb-7kf,2019,7,450130004001,4
222-222@8gd-kdb-7kf,2019,7,450130107002,4
222-222@8gd-kdb-7kf,2019,7,130510112001,4
222-222@8gd-kdb-7kf,2019,7,370510006005,4
222-222@8gd-kdb-7kf,2019,7,450299703005,4
222-222@8gd-kdb-7kf,2019,7,131639601001,4
222-222@8gd-kdb-7kf,2019,7,450130021073,4
222-222@8gd-kdb-7kf,2019,7,450130007002,4
222-222@8gd-kdb-7kf,2019,7,450299706004,4
222-222@8gd-kdb-7kf,2019,7,450190020053,4
222-222@8gd-kdb-7kf,2019,7,130510023002,4
222-222@8gd-kdb-7kf,2019,7,130510042111,4
222-222@8gd-kdb-7kf,2019,7,450190046083,4
222-222@8gd-kdb-7kf,2019,7,121050119012,4
222-222@8gd-kdb-7kf,2019,7,450130021021,4
222-222@8gd-kdb-7kf,2019,7,450750102004,4
222-222@8gd-kdb-7kf,2019,7,450539503002,4
222-222@8gd-kdb-7kf,2019,7,450130009012,4
222-222@8gd-kdb-7kf,2019,7,240338074053,4
222-222@8gd-kdb-7kf,2019,7,450299703001,4
222-222@8gd-kdb-7kf,2019,7,371830531072,4
222-222@8gd-kdb-7kf,2019,7,450130104003,4
222-222@8gd-kdb-7kf,2019,7,450910610081,4
222-222@8gd-kdb-7kf,2019,7,450499201003,4
222-222@8gd-kdb-7kf,2019,7,450130021074,4
222-222@8gd-kdb-7kf,2019,7,450910610033,4
222-222@8gd-kdb-7kf,2019,7,450299703003,4
222-222@8gd-kdb-7kf,2019,7,371830542062,4
222-222@8gd-kdb-7kf,2019,7,131030302032,4
222-222@8gd-kdb-7kf,2019,7,450499205001,5
222-222@8gd-kdb-7kf,2019,7,450059704002,5
222-222@8gd-kdb-7kf,2019,7,450499205002,5
222-222@8gd-kdb-7kf,2019,7,450130021082,5
222-222@8gd-kdb-7kf,2019,7,450539502021,5
222-222@8gd-kdb-7kf,2019,7,450130007003,5
222-222@8gd-kdb-7kf,2019,7,450130002002,5
222-222@8gd-kdb-7kf,2019,7,540779638001,5
222-222@8gd-kdb-7kf,2019,7,450499202005,6
222-222@8gd-kdb-7kf,2019,7,450539501001,6
222-222@8gd-kdb-7kf,2019,7,450130001003,6
222-222@8gd-kdb-7kf,2019,7,450130021062,6
222-222@8gd-kdb-7kf,2019,7,450539502022,6
222-222@8gd-kdb-7kf,2019,7,450130006002,6
222-222@8gd-kdb-7kf,2019,7,450099602002,6
222-222@8gd-kdb-7kf,2019,7,450539503004,7
222-222@8gd-kdb-7kf,2019,7,450130011023,7
222-222@8gd-kdb-7kf,2019,7,450130021042,7
222-222@8gd-kdb-7kf,2019,7,450130021061,8
222-222@8gd-kdb-7kf,2019,7,450130021041,8
222-222@8gd-kdb-7kf,2019,7,450130011013,8
222-222@8gd-kdb-7kf,2019,7,450130001002,8
222-222@8gd-kdb-7kf,2019,7,450130022021,9
222-222@8gd-kdb-7kf,2019,7,450539502023,9
222-222@8gd-kdb-7kf,2019,7,450130008002,10
222-222@8gd-kdb-7kf,2019,7,450130008003,10
222-222@8gd-kdb-7kf,2019,7,450130006001,10
222-222@8gd-kdb-7kf,2019,7,450130005032,10
222-222@8gd-kdb-7kf,2019,7,450130003002,10
222-222@8gd-kdb-7kf,2019,7,450130021032,10
222-222@8gd-kdb-7kf,2019,7,450130011022,10
222-222@8gd-kdb-7kf,2019,7,450499203002,11
222-222@8gd-kdb-7kf,2019,7,450130003003,11
222-222@8gd-kdb-7kf,2019,7,450499204002,11
222-222@8gd-kdb-7kf,2019,7,450350105053,11
222-222@8gd-kdb-7kf,2019,7,450130005012,12
222-222@8gd-kdb-7kf,2019,7,450130008004,12
222-222@8gd-kdb-7kf,2019,7,450130011012,13
222-222@8gd-kdb-7kf,2019,7,450130002001,14
222-222@8gd-kdb-7kf,2019,7,450130007006,15
222-222@8gd-kdb-7kf,2019,7,450130007001,15
222-222@8gd-kdb-7kf,2019,7,450130011021,16
222-222@8gd-kdb-7kf,2019,7,450130008001,16
222-222@8gd-kdb-7kf,2019,7,450130007005,17
222-222@8gd-kdb-7kf,2019,7,450130005022,17
222-222@8gd-kdb-7kf,2019,7,450130009031,19
222-222@8gd-kdb-7kf,2019,7,450539502012,21
222-222@8gd-kdb-7kf,2019,7,450130005033,23
222-222@8gd-kdb-7kf,2019,7,450130005031,23
222-222@8gd-kdb-7kf,2019,7,450130005011,23
222-222@8gd-kdb-7kf,2019,7,450130002003,23
222-222@8gd-kdb-7kf,2019,7,450130005013,24
222-222@8gd-kdb-7kf,2019,7,450130009011,27
222-222@8gd-kdb-7kf,2019,7,450130007004,29
222-222@8gd-kdb-7kf,2019,7,450130009023,30
222-222@8gd-kdb-7kf,2019,7,450130009021,36
222-222@8gd-kdb-7kf,2019,7,450130009022,37
222-222@8gd-kdb-7kf,2019,7,450130005021,39
222-222@8gd-kdb-7kf,2019,8,450259505023,4
222-222@8gd-kdb-7kf,2019,8,130510107001,4
222-222@8gd-kdb-7kf,2019,8,250235106001,4
222-222@8gd-kdb-7kf,2019,8,450059704003,4
222-222@8gd-kdb-7kf,2019,8,261635859003,4
222-222@8gd-kdb-7kf,2019,8,450630210241,4
222-222@8gd-kdb-7kf,2019,8,450130012001,4
222-222@8gd-kdb-7kf,2019,8,171990201001,4
222-222@8gd-kdb-7kf,2019,8,450750105001,4
222-222@8gd-kdb-7kf,2019,8,450299703003,4
222-222@8gd-kdb-7kf,2019,8,120950135051,4
222-222@8gd-kdb-7kf,2019,8,450499204003,4
222-222@8gd-kdb-7kf,2019,8,450190006001,4
222-222@8gd-kdb-7kf,2019,8,510594151001,4
222-222@8gd-kdb-7kf,2019,8,371270110002,4
222-222@8gd-kdb-7kf,2019,8,450130021061,4
222-222@8gd-kdb-7kf,2019,8,131030303052,4
222-222@8gd-kdb-7kf,2019,8,450499202005,4
222-222@8gd-kdb-7kf,2019,8,450630208031,4
222-222@8gd-kdb-7kf,2019,8,450130001003,4
222-222@8gd-kdb-7kf,2019,8,131030303011,4
222-222@8gd-kdb-7kf,2019,8,450750118002,4
222-222@8gd-kdb-7kf,2019,8,130510108063,4
222-222@8gd-kdb-7kf,2019,8,450510514033,4
222-222@8gd-kdb-7kf,2019,8,450130007003,4
222-222@8gd-kdb-7kf,2019,8,450850009022,4
222-222@8gd-kdb-7kf,2019,8,450130022012,4
222-222@8gd-kdb-7kf,2019,8,450130011011,4
222-222@8gd-kdb-7kf,2019,8,450450024021,4
222-222@8gd-kdb-7kf,2019,8,450539502011,4
222-222@8gd-kdb-7kf,2019,8,130510108012,4
222-222@8gd-kdb-7kf,2019,8,450190046083,4
222-222@8gd-kdb-7kf,2019,8,450130009012,4
222-222@8gd-kdb-7kf,2019,8,371010410011,4
222-222@8gd-kdb-7kf,2019,8,450130006002,4
222-222@8gd-kdb-7kf,2019,8,450190020052,4
222-222@8gd-kdb-7kf,2019,8,130299203011,4
222-222@8gd-kdb-7kf,2019,8,470039507002,4
222-222@8gd-kdb-7kf,2019,8,130510042083,4
222-222@8gd-kdb-7kf,2019,8,450539502024,4
222-222@8gd-kdb-7kf,2019,8,450190021013,4
222-222@8gd-kdb-7kf,2019,8,450130021075,4
222-222@8gd-kdb-7kf,2019,8,450299703002,4
222-222@8gd-kdb-7kf,2019,8,130510043001,4
222-222@8gd-kdb-7kf,2019,8,450539503001,4
222-222@8gd-kdb-7kf,2019,8,250138108002,4
222-222@8gd-kdb-7kf,2019,8,450539503002,4
222-222@8gd-kdb-7kf,2019,8,450299704022,4
222-222@8gd-kdb-7kf,2019,8,450499205002,4
222-222@8gd-kdb-7kf,2019,8,120050027011,4
222-222@8gd-kdb-7kf,2019,8,130510116002,4
222-222@8gd-kdb-7kf,2019,8,450130010002,4
222-222@8gd-kdb-7kf,2019,8,371190060081,4
222-222@8gd-kdb-7kf,2019,8,132519703002,4
222-222@8gd-kdb-7kf,2019,8,160010101001,4
222-222@8gd-kdb-7kf,2019,8,450130107002,4
222-222@8gd-kdb-7kf,2019,8,450499204001,4
222-222@8gd-kdb-7kf,2019,8,121030260013,4
222-222@8gd-kdb-7kf,2019,8,450539502022,4
222-222@8gd-kdb-7kf,2019,8,130730304022,4
222-222@8gd-kdb-7kf,2019,8,450539501003,4
222-222@8gd-kdb-7kf,2019,8,450299708002,4
222-222@8gd-kdb-7kf,2019,8,450299705004,4
222-222@8gd-kdb-7kf,2019,8,450299707002,4
222-222@8gd-kdb-7kf,2019,8,450539501002,4
222-222@8gd-kdb-7kf,2019,8,450130021053,4
222-222@8gd-kdb-7kf,2019,8,450830217003,4
222-222@8gd-kdb-7kf,2019,8,080410031002,4
222-222@8gd-kdb-7kf,2019,8,450130022013,4
222-222@8gd-kdb-7kf,2019,8,450479710001,5
222-222@8gd-kdb-7kf,2019,8,450539501001,5
222-222@8gd-kdb-7kf,2019,8,450130008002,5
222-222@8gd-kdb-7kf,2019,8,450499205001,5
222-222@8gd-kdb-7kf,2019,8,450130002002,5
222-222@8gd-kdb-7kf,2019,8,130570901004,6
222-222@8gd-kdb-7kf,2019,8,450130021021,6
222-222@8gd-kdb-7kf,2019,8,450130021031,6
222-222@8gd-kdb-7kf,2019,8,450130010001,6
222-222@8gd-kdb-7kf,2019,8,130630406191,6
222-222@8gd-kdb-7kf,2019,8,450130003003,7
222-222@8gd-kdb-7kf,2019,8,450539503003,7
222-222@8gd-kdb-7kf,2019,8,450539502023,7
222-222@8gd-kdb-7kf,2019,8,450130021073,7
222-222@8gd-kdb-7kf,2019,8,450130008003,8
222-222@8gd-kdb-7kf,2019,8,450130001001,8
222-222@8gd-kdb-7kf,2019,8,450499202003,8
222-222@8gd-kdb-7kf,2019,8,450130005032,8
222-222@8gd-kdb-7kf,2019,8,450130005012,9
222-222@8gd-kdb-7kf,2019,8,450130011022,9
222-222@8gd-kdb-7kf,2019,8,450130021062,9
222-222@8gd-kdb-7kf,2019,8,450499203002,9
222-222@8gd-kdb-7kf,2019,8,450130006001,9
222-222@8gd-kdb-7kf,2019,8,450130007005,9
222-222@8gd-kdb-7kf,2019,8,450130003001,10
222-222@8gd-kdb-7kf,2019,8,450499204002,10
222-222@8gd-kdb-7kf,2019,8,450130007002,10
222-222@8gd-kdb-7kf,2019,8,450130011013,11
222-222@8gd-kdb-7kf,2019,8,450130021041,11
222-222@8gd-kdb-7kf,2019,8,450130021032,11
222-222@8gd-kdb-7kf,2019,8,450130007001,12
222-222@8gd-kdb-7kf,2019,8,450130011023,12
222-222@8gd-kdb-7kf,2019,8,450499203001,12
222-222@8gd-kdb-7kf,2019,8,450130022021,13
222-222@8gd-kdb-7kf,2019,8,450130001002,13
222-222@8gd-kdb-7kf,2019,8,450130011012,15
222-222@8gd-kdb-7kf,2019,8,450130007006,16
222-222@8gd-kdb-7kf,2019,8,450130008001,17
222-222@8gd-kdb-7kf,2019,8,450130009023,18
222-222@8gd-kdb-7kf,2019,8,450130008004,18
222-222@8gd-kdb-7kf,2019,8,450130009031,19
222-222@8gd-kdb-7kf,2019,8,450130003002,19
222-222@8gd-kdb-7kf,2019,8,450130005022,20
222-222@8gd-kdb-7kf,2019,8,450539502012,21
222-222@8gd-kdb-7kf,2019,8,450130005013,22
222-222@8gd-kdb-7kf,2019,8,450130002001,24
222-222@8gd-kdb-7kf,2019,8,450130002003,27
222-222@8gd-kdb-7kf,2019,8,450130005033,28
222-222@8gd-kdb-7kf,2019,8,450130007004,30
222-222@8gd-kdb-7kf,2019,8,450130005031,32
222-222@8gd-kdb-7kf,2019,8,450130005011,32
222-222@8gd-kdb-7kf,2019,8,450130011021,34
222-222@8gd-kdb-7kf,2019,8,450130009011,38
222-222@8gd-kdb-7kf,2019,8,450130005021,38
222-222@8gd-kdb-7kf,2019,8,450130009022,39
222-222@8gd-kdb-7kf,2019,8,450130009021,42
222-222@8gd-kdb-7kf,2019,9,450539502021,4
222-222@8gd-kdb-7kf,2019,9,450130021031,4
222-222@8gd-kdb-7kf,2019,9,131210101133,4
222-222@8gd-kdb-7kf,2019,9,130510111061,4
222-222@8gd-kdb-7kf,2019,9,450130021082,4
222-222@8gd-kdb-7kf,2019,9,516500107022,4
222-222@8gd-kdb-7kf,2019,9,450059703001,4
222-222@8gd-kdb-7kf,2019,9,450410014003,4
222-222@8gd-kdb-7kf,2019,9,450410001021,4
222-222@8gd-kdb-7kf,2019,9,450030217002,4
222-222@8gd-kdb-7kf,2019,9,450910607002,4
222-222@8gd-kdb-7kf,2019,9,450059702003,4
222-222@8gd-kdb-7kf,2019,9,450630212062,4
222-222@8gd-kdb-7kf,2019,9,450499203001,4
222-222@8gd-kdb-7kf,2019,9,450150203022,4
222-222@8gd-kdb-7kf,2019,9,371190038051,4
222-222@8gd-kdb-7kf,2019,9,450350105041,4
